receive_msg_num, send_msg_num, msg_type, msg_priority, msg_start_time(ts), msg_end_time(ts), msg_trans_time(ns)
2323, 697, d, 0, 1700669960.739831199, 1700669960.748253828,8422629
2324, 656, c, 2, 1700669960.714285299, 1700669960.757574083,43288784
2325, 650, b, 4, 1700669960.737745907, 1700669960.767427069,29681162
2326, 634, a, 6, 1700669960.737830717, 1700669960.779635951,41805234
2327, 698, d, 0, 1700669960.774204367, 1700669960.793503672,19299305
2328, 651, b, 4, 1700669960.772237418, 1700669960.801748443,29511025
2329, 635, a, 6, 1700669960.777082419, 1700669960.814691421,37609002
2330, 699, d, 0, 1700669960.808579498, 1700669960.828161148,19581650
2331, 658, c, 2, 1700669960.791311048, 1700669960.839628244,48317196
2332, 700, d, 0, 1700669960.842996203, 1700669960.858240495,15244292
2333, 659, c, 2, 1700669960.827568580, 1700669960.868030193,40461613
2334, 653, b, 4, 1700669960.841293937, 1700669960.874047934,32753997
2335, 637, a, 6, 1700669960.849672673, 1700669960.883458681,33786008
2336, 701, d, 0, 1700669960.877516906, 1700669960.894655457,17138551
2337, 660, c, 2, 1700669960.872682492, 1700669960.897838833,25156341
2338, 654, b, 4, 1700669960.892489359, 1700669960.901572495,9083136
2339, 638, a, 6, 1700669960.892877897, 1700669960.910707193,17829296
2340, 661, c, 2, 1700669960.907245965, 1700669960.920580756,13334791
2341, 702, d, 0, 1700669960.912005894, 1700669960.930616749,18610855
2342, 655, b, 4, 1700669960.927002560, 1700669960.941517757,14515197
2343, 639, a, 6, 1700669960.927517386, 1700669960.954207088,26689702
2344, 703, d, 0, 1700669960.946594208, 1700669960.964146779,17552571
2345, 662, c, 2, 1700669960.941832944, 1700669960.969080132,27247188
2346, 656, b, 4, 1700669960.961584705, 1700669960.983197198,21612493
2347, 704, d, 0, 1700669960.981075765, 1700669960.996986919,15911154
2348, 640, a, 6, 1700669960.963371475, 1700669961.4244775,40873300
2349, 663, c, 2, 1700669960.976398814, 1700669961.7615613,31216799
2350, 657, b, 4, 1700669960.996198329, 1700669961.15392574,19194245
2351, 664, c, 2, 1700669961.10972176, 1700669961.24373119,13400943
2352, 705, d, 0, 1700669961.15624698, 1700669961.32331497,16706799
2353, 641, a, 6, 1700669960.998267011, 1700669961.41839313,43572302
2354, 658, b, 4, 1700669961.30803400, 1700669961.54927548,24124148
2355, 706, d, 0, 1700669961.50080475, 1700669961.68805709,18725234
2356, 665, c, 2, 1700669961.45585528, 1700669961.81591863,36006335
2357, 659, b, 4, 1700669961.65467898, 1700669961.86135802,20667904
2358, 707, d, 0, 1700669961.84689941, 1700669961.98566760,13876819
2359, 666, c, 2, 1700669961.80015903, 1700669961.111872040,31856137
2360, 643, a, 6, 1700669961.76484940, 1700669961.124607291,48122351
2361, 708, d, 0, 1700669961.119125463, 1700669961.138598260,19472797
2362, 667, c, 2, 1700669961.114443404, 1700669961.147346095,32902691
2363, 644, a, 6, 1700669961.115421353, 1700669961.156128622,40707269
2364, 709, d, 0, 1700669961.153694839, 1700669961.161436303,7741464
2365, 661, b, 4, 1700669961.134530338, 1700669961.164559916,30029578
2366, 668, c, 2, 1700669961.148944144, 1700669961.168963621,20019477
2367, 645, a, 6, 1700669961.158513157, 1700669961.172463070,13949913
2368, 662, b, 4, 1700669961.172153912, 1700669961.180676559,8522647
2369, 669, c, 2, 1700669961.183574061, 1700669961.192406719,8832658
2370, 710, d, 0, 1700669961.188309899, 1700669961.201167699,12857800
2371, 646, a, 6, 1700669961.192982736, 1700669961.210619102,17636366
2372, 663, b, 4, 1700669961.206819860, 1700669961.224387450,17567590
2373, 670, c, 2, 1700669961.218077414, 1700669961.236340169,18262755
2374, 711, d, 0, 1700669961.222832689, 1700669961.243962384,21129695
2375, 647, a, 6, 1700669961.228556457, 1700669961.252041420,23484963
2376, 664, b, 4, 1700669961.241222510, 1700669961.265740254,24517744
2377, 712, d, 0, 1700669961.257346443, 1700669961.273978091,16631648
2378, 671, c, 2, 1700669961.252454732, 1700669961.280389338,27934606
2379, 648, a, 6, 1700669961.264113300, 1700669961.289846150,25732850
2380, 665, b, 4, 1700669961.275667376, 1700669961.297647395,21980019
2381, 713, d, 0, 1700669961.291774946, 1700669961.304112357,12337411
2382, 672, c, 2, 1700669961.287007140, 1700669961.311345711,24338571
2383, 649, a, 6, 1700669961.299488935, 1700669961.320699616,21210681
2384, 666, b, 4, 1700669961.310154382, 1700669961.334146398,23992016
2385, 714, d, 0, 1700669961.326329665, 1700669961.340918571,14588906
2386, 673, c, 2, 1700669961.321593695, 1700669961.345458896,23865201
2387, 650, a, 6, 1700669961.333960872, 1700669961.355883906,21923034
2388, 667, b, 4, 1700669961.344619265, 1700669961.364103437,19484172
2389, 715, d, 0, 1700669961.360831348, 1700669961.369722632,8891284
2390, 674, c, 2, 1700669961.356148141, 1700669961.382705477,26557336
2391, 651, a, 6, 1700669961.368621709, 1700669961.395946778,27325069
2392, 668, b, 4, 1700669961.379137274, 1700669961.404003022,24865748
2393, 716, d, 0, 1700669961.395683371, 1700669961.415413926,19730555
2394, 675, c, 2, 1700669961.390470654, 1700669961.429152535,38681881
2395, 652, a, 6, 1700669961.403128612, 1700669961.440299182,37170570
2396, 717, d, 0, 1700669961.429994241, 1700669961.447421629,17427388
2397, 669, b, 4, 1700669961.413700817, 1700669961.455370697,41669880
2398, 676, c, 2, 1700669961.425077800, 1700669961.465051017,39973217
2399, 653, a, 6, 1700669961.439540418, 1700669961.479044683,39504265
2400, 718, d, 0, 1700669961.464540251, 1700669961.492970233,28429982
2401, 677, c, 2, 1700669961.462269144, 1700669961.506626388,44357244
2402, 719, d, 0, 1700669961.498972968, 1700669961.519691114,20718146
2403, 671, b, 4, 1700669961.489018891, 1700669961.531056320,42037429
2404, 678, c, 2, 1700669961.498070208, 1700669961.543159589,45089381
2405, 720, d, 0, 1700669961.533448305, 1700669961.555356118,21907813
2406, 655, a, 6, 1700669961.511553099, 1700669961.569920443,58367344
2407, 679, c, 2, 1700669961.539558899, 1700669961.583868742,44309843
2408, 721, d, 0, 1700669961.567977547, 1700669961.597761687,29784140
2409, 673, b, 4, 1700669961.564660396, 1700669961.611120193,46459797
2410, 722, d, 0, 1700669961.603506032, 1700669961.624781595,21275563
2411, 674, b, 4, 1700669961.603376641, 1700669961.636834433,33457792
2412, 657, a, 6, 1700669961.603230108, 1700669961.645637060,42406952
2413, 723, d, 0, 1700669961.637952583, 1700669961.658476802,20524219
2414, 681, c, 2, 1700669961.616225440, 1700669961.671901646,55676206
2415, 675, b, 4, 1700669961.644139263, 1700669961.686140419,42001156
2416, 724, d, 0, 1700669961.672394577, 1700669961.694503748,22109171
2417, 682, c, 2, 1700669961.658380552, 1700669961.708138216,49757664
2418, 676, b, 4, 1700669961.678651153, 1700669961.721963401,43312248
2419, 725, d, 0, 1700669961.706694035, 1700669961.733154729,26460694
2420, 683, c, 2, 1700669961.705051834, 1700669961.747340024,42288190
2421, 726, d, 0, 1700669961.741437053, 1700669961.760174946,18737893
2422, 660, a, 6, 1700669961.720498695, 1700669961.770743881,50245186
2423, 684, c, 2, 1700669961.741644782, 1700669961.779863034,38218252
2424, 727, d, 0, 1700669961.775993133, 1700669961.789929346,13936213
2425, 678, b, 4, 1700669961.755110408, 1700669961.803047177,47936769
2426, 661, a, 6, 1700669961.768445879, 1700669961.810254589,41808710
2427, 685, c, 2, 1700669961.780449339, 1700669961.815012826,34563487
2428, 728, d, 0, 1700669961.810453992, 1700669961.825249985,14795993
2429, 679, b, 4, 1700669961.794302220, 1700669961.838943441,44641221
2430, 686, c, 2, 1700669961.814947101, 1700669961.847849144,32902043
2431, 729, d, 0, 1700669961.844849754, 1700669961.856606337,11756583
2432, 680, b, 4, 1700669961.836224448, 1700669961.866072074,29847626
2433, 687, c, 2, 1700669961.849459708, 1700669961.879476741,30017033
2434, 663, a, 6, 1700669961.844643835, 1700669961.892658223,48014388
2435, 730, d, 0, 1700669961.879341465, 1700669961.905529527,26188062
2436, 681, b, 4, 1700669961.872103590, 1700669961.917977628,45874038
2437, 731, d, 0, 1700669961.913897940, 1700669961.931380783,17482843
2438, 682, b, 4, 1700669961.906629491, 1700669961.939391019,32761528
2439, 689, c, 2, 1700669961.918542123, 1700669961.949895746,31353623
2440, 732, d, 0, 1700669961.948482609, 1700669961.961270373,12787764
2441, 665, a, 6, 1700669961.925815505, 1700669961.974416388,48600883
2442, 683, b, 4, 1700669961.951152926, 1700669961.988618567,37465641
2443, 733, d, 0, 1700669961.983035869, 1700669962.2416584,19380715
2444, 666, a, 6, 1700669961.967018821, 1700669962.15288753,48269932
2445, 684, b, 4, 1700669961.985657168, 1700669962.24409508,38752340
2446, 734, d, 0, 1700669962.17542758, 1700669962.35657993,18115235
2447, 691, c, 2, 1700669962.416883, 1700669962.46153666,45736783
2448, 667, a, 6, 1700669962.9623148, 1700669962.59500590,49877442
2449, 735, d, 0, 1700669962.52036767, 1700669962.65714914,13678147
2450, 692, c, 2, 1700669962.35960542, 1700669962.68933607,32973065
2451, 686, b, 4, 1700669962.57323995, 1700669962.80902766,23578771
2452, 668, a, 6, 1700669962.50979536, 1700669962.94237479,43257943
2453, 736, d, 0, 1700669962.86589208, 1700669962.101986679,15397471
2454, 693, c, 2, 1700669962.78824192, 1700669962.111310303,32486111
2455, 687, b, 4, 1700669962.94053976, 1700669962.118153474,24099498
2456, 669, a, 6, 1700669962.96449950, 1700669962.127759034,31309084
2457, 737, d, 0, 1700669962.121081964, 1700669962.133014983,11933019
2458, 694, c, 2, 1700669962.113498364, 1700669962.141616129,28117765
2459, 688, b, 4, 1700669962.128603301, 1700669962.155405578,26802277
2460, 670, a, 6, 1700669962.131990777, 1700669962.169570849,37580072
2461, 738, d, 0, 1700669962.155527476, 1700669962.176261555,20734079
2462, 695, c, 2, 1700669962.148022118, 1700669962.179398671,31376553
2463, 689, b, 4, 1700669962.163072348, 1700669962.187631692,24559344
2464, 671, a, 6, 1700669962.167899999, 1700669962.196725035,28825036
2465, 739, d, 0, 1700669962.190092340, 1700669962.201278513,11186173
2466, 696, c, 2, 1700669962.182624954, 1700669962.206349560,23724606
2467, 690, b, 4, 1700669962.197517580, 1700669962.216784519,19266939
2468, 672, a, 6, 1700669962.204480668, 1700669962.227669303,23188635
2469, 740, d, 0, 1700669962.224492122, 1700669962.238692684,14200562
2470, 697, c, 2, 1700669962.216962732, 1700669962.253060889,36098157
2471, 691, b, 4, 1700669962.231874040, 1700669962.265634000,33759960
2472, 741, d, 0, 1700669962.258992842, 1700669962.277236351,18243509
2473, 698, c, 2, 1700669962.251477403, 1700669962.289493737,38016334
2474, 692, b, 4, 1700669962.266415186, 1700669962.301699321,35284135
2475, 742, d, 0, 1700669962.293496823, 1700669962.315216818,21719995
2476, 699, c, 2, 1700669962.286028078, 1700669962.328317563,42289485
2477, 693, b, 4, 1700669962.300867782, 1700669962.338652256,37784474
2478, 743, d, 0, 1700669962.327995764, 1700669962.348790788,20795024
2479, 675, a, 6, 1700669962.312274843, 1700669962.361426283,49151440
2480, 700, c, 2, 1700669962.322930890, 1700669962.370366863,47435973
2481, 744, d, 0, 1700669962.362391825, 1700669962.381632744,19240919
2482, 676, a, 6, 1700669962.351939451, 1700669962.395958117,44018666
2483, 701, c, 2, 1700669962.361156350, 1700669962.405615758,44459408
2484, 745, d, 0, 1700669962.396768780, 1700669962.415281236,18512456
2485, 695, b, 4, 1700669962.372084293, 1700669962.428550191,56465898
2486, 677, a, 6, 1700669962.396419788, 1700669962.442141274,45721486
2487, 746, d, 0, 1700669962.431129173, 1700669962.452745348,21616175
2488, 696, b, 4, 1700669962.415787037, 1700669962.462562198,46775161
2489, 703, c, 2, 1700669962.439558058, 1700669962.472684290,33126232
2490, 747, d, 0, 1700669962.465609700, 1700669962.483177962,17568262
2491, 697, b, 4, 1700669962.461554954, 1700669962.495454620,33899666
2492, 704, c, 2, 1700669962.477920170, 1700669962.501259612,23339442
2493, 679, a, 6, 1700669962.479305107, 1700669962.509914121,30609014
2494, 748, d, 0, 1700669962.499959167, 1700669962.521340690,21381523
2495, 698, b, 4, 1700669962.495966022, 1700669962.528093680,32127658
2496, 705, c, 2, 1700669962.512581751, 1700669962.542047019,29465268
2497, 749, d, 0, 1700669962.534480247, 1700669962.549539777,15059530
2498, 680, a, 6, 1700669962.517362660, 1700669962.560905459,43542799
2499, 699, b, 4, 1700669962.530533228, 1700669962.574745231,44212003
2500, 750, d, 0, 1700669962.568956189, 1700669962.588376630,19420441
2501, 681, a, 6, 1700669962.552095926, 1700669962.602557153,50461227
2502, 700, b, 4, 1700669962.565233413, 1700669962.614271211,49037798
2503, 751, d, 0, 1700669962.603516393, 1700669962.623512579,19996186
2504, 707, c, 2, 1700669962.581931213, 1700669962.628168451,46237238
2505, 682, a, 6, 1700669962.597339292, 1700669962.636413530,39074238
2506, 701, b, 4, 1700669962.607473649, 1700669962.643013216,35539567
2507, 752, d, 0, 1700669962.637999679, 1700669962.651271136,13271457
2508, 708, c, 2, 1700669962.622978151, 1700669962.662210019,39231868
2509, 683, a, 6, 1700669962.636359970, 1700669962.671912498,35552528
2510, 702, b, 4, 1700669962.647238548, 1700669962.681852240,34613692
2511, 753, d, 0, 1700669962.672470173, 1700669962.684871172,12400999
2512, 709, c, 2, 1700669962.661808470, 1700669962.690281359,28472889
2513, 684, a, 6, 1700669962.670877330, 1700669962.695377902,24500572
2514, 703, b, 4, 1700669962.681795529, 1700669962.705707225,23911696
2515, 710, c, 2, 1700669962.696311728, 1700669962.718247592,21935864
2516, 754, d, 0, 1700669962.706986483, 1700669962.728415842,21429359
2517, 685, a, 6, 1700669962.706581068, 1700669962.738552905,31971837
2518, 704, b, 4, 1700669962.716335444, 1700669962.752470858,36135414
2519, 755, d, 0, 1700669962.741371151, 1700669962.762300473,20929322
2520, 711, c, 2, 1700669962.730812663, 1700669962.772695014,41882351
2521, 686, a, 6, 1700669962.741134365, 1700669962.777664229,36529864
2522, 756, d, 0, 1700669962.775926736, 1700669962.784190981,8264245
2523, 705, b, 4, 1700669962.750905235, 1700669962.792926786,42021551
2524, 712, c, 2, 1700669962.765332946, 1700669962.805433812,40100866
2525, 687, a, 6, 1700669962.775656954, 1700669962.818556785,42899831
2526, 757, d, 0, 1700669962.810404557, 1700669962.829476841,19072284
2527, 713, c, 2, 1700669962.805420593, 1700669962.837548122,32127529
2528, 688, a, 6, 1700669962.812734313, 1700669962.846167104,33432791
2529, 707, b, 4, 1700669962.826076530, 1700669962.854577213,28500683
2530, 758, d, 0, 1700669962.845079473, 1700669962.866674736,21595263
2531, 714, c, 2, 1700669962.839981498, 1700669962.878508297,38526799
2532, 689, a, 6, 1700669962.852646009, 1700669962.888576608,35930599
2533, 759, d, 0, 1700669962.879559630, 1700669962.903261555,23701925
2534, 715, c, 2, 1700669962.874564114, 1700669962.910417318,35853204
2535, 690, a, 6, 1700669962.887181558, 1700669962.919319139,32137581
2536, 760, d, 0, 1700669962.913988422, 1700669962.932757045,18768623
2537, 709, b, 4, 1700669962.897681429, 1700669962.946565792,48884363
2538, 716, c, 2, 1700669962.911821099, 1700669962.960783566,48962467
2539, 761, d, 0, 1700669962.948467338, 1700669962.974717445,26250107
2540, 710, b, 4, 1700669962.936889524, 1700669962.988846804,51957280
2541, 762, d, 0, 1700669962.983030401, 1700669963.3330777,20300376
2542, 711, b, 4, 1700669962.979559280, 1700669963.7338403,27779123
2543, 718, c, 2, 1700669962.993376342, 1700669963.12317504,18941162
2544, 693, a, 6, 1700669962.996944398, 1700669963.23394643,26450245
2545, 763, d, 0, 1700669963.17572099, 1700669963.32297387,14725288
2546, 712, b, 4, 1700669963.21493036, 1700669963.40676627,19183591
2547, 719, c, 2, 1700669963.36507282, 1700669963.47517866,11010584
2548, 694, a, 6, 1700669963.37031962, 1700669963.57474814,20442852
2549, 764, d, 0, 1700669963.52077691, 1700669963.68802341,16724650
2550, 713, b, 4, 1700669963.56271100, 1700669963.76255372,19984272
2551, 720, c, 2, 1700669963.71180932, 1700669963.89001194,17820262
2552, 765, d, 0, 1700669963.86750882, 1700669963.101292405,14541523
2553, 695, a, 6, 1700669963.74849297, 1700669963.110479875,35630578
2554, 714, b, 4, 1700669963.90861234, 1700669963.124491263,33630029
2555, 766, d, 0, 1700669963.121307112, 1700669963.134943585,13636473
2556, 721, c, 2, 1700669963.105648671, 1700669963.142153551,36504880
2557, 696, a, 6, 1700669963.110768485, 1700669963.149109988,38341503
2558, 715, b, 4, 1700669963.125414978, 1700669963.162933775,37518797
2559, 767, d, 0, 1700669963.155806452, 1700669963.174250375,18443923
2560, 722, c, 2, 1700669963.140144686, 1700669963.187815819,47671133
2561, 716, b, 4, 1700669963.159947669, 1700669963.194273881,34326212
2562, 768, d, 0, 1700669963.190367626, 1700669963.200456094,10088468
2563, 723, c, 2, 1700669963.175674139, 1700669963.208995815,33321676
2564, 698, a, 6, 1700669963.183987912, 1700669963.213572001,29584089
2565, 717, b, 4, 1700669963.195966027, 1700669963.220879404,24913377
2566, 724, c, 2, 1700669963.220959234, 1700669963.229247776,8288542
2567, 769, d, 0, 1700669963.225086262, 1700669963.239076403,13990141
2568, 699, a, 6, 1700669963.222070355, 1700669963.249852017,27781662
2569, 718, b, 4, 1700669963.230494116, 1700669963.257166525,26672409
2570, 725, c, 2, 1700669963.255586525, 1700669963.270865850,15279325
2571, 770, d, 0, 1700669963.259548669, 1700669963.284961653,25412984
2572, 700, a, 6, 1700669963.256338455, 1700669963.298627597,42289142
2573, 771, d, 0, 1700669963.294110878, 1700669963.312460484,18349606
2574, 726, c, 2, 1700669963.290173812, 1700669963.323039404,32865592
2575, 701, a, 6, 1700669963.290776997, 1700669963.333475733,42698736
2576, 772, d, 0, 1700669963.328593470, 1700669963.346856123,18262653
2577, 720, b, 4, 1700669963.299457681, 1700669963.356012030,56554349
2578, 727, c, 2, 1700669963.324699839, 1700669963.359011129,34311290
2579, 702, a, 6, 1700669963.332408639, 1700669963.364408700,32000061
