receive_msg_num, send_msg_num, msg_type, msg_priority, msg_start_time(ts), msg_end_time(ts), msg_trans_time(ns)
84, 22, a, 6, 1700645325.321382153, 1700645325.332200440,10818287
85, 22, d, 0, 1700645325.323110278, 1700645325.335029696,11919418
86, 22, c, 2, 1700645325.323352016, 1700645325.337460255,14108239
87, 23, a, 6, 1700645325.355815895, 1700645325.367117908,11302013
88, 23, d, 0, 1700645325.357636785, 1700645325.369197132,11560347
89, 23, c, 2, 1700645325.357851916, 1700645325.372059210,14207294
90, 23, b, 4, 1700645325.356143473, 1700645325.374259274,18115801
91, 24, a, 6, 1700645325.390223247, 1700645325.396465682,6242435
92, 24, d, 0, 1700645325.392353483, 1700645325.399096095,6742612
93, 24, c, 2, 1700645325.392607611, 1700645325.401783907,9176296
94, 24, b, 4, 1700645325.390690789, 1700645325.404745371,14054582
95, 25, a, 6, 1700645325.424717474, 1700645325.432100038,7382564
96, 25, d, 0, 1700645325.427637763, 1700645325.434365409,6727646
97, 25, c, 2, 1700645325.427865589, 1700645325.437269481,9403892
98, 25, b, 4, 1700645325.425263661, 1700645325.438826087,13562426
99, 26, a, 6, 1700645325.459276227, 1700645325.467183283,7907056
100, 26, d, 0, 1700645325.463323522, 1700645325.468001568,4678046
101, 26, c, 2, 1700645325.463487160, 1700645325.469236530,5749370
102, 26, b, 4, 1700645325.459650986, 1700645325.470619858,10968872
103, 27, a, 6, 1700645325.493735507, 1700645325.502505946,8770439
104, 27, d, 0, 1700645325.497844285, 1700645325.505163413,7319128
105, 27, c, 2, 1700645325.498288390, 1700645325.507574461,9286071
106, 27, b, 4, 1700645325.494079300, 1700645325.511541910,17462610
107, 28, a, 6, 1700645325.528197160, 1700645325.541599332,13402172
108, 28, d, 0, 1700645325.532528726, 1700645325.545230582,12701856
109, 28, c, 2, 1700645325.532873868, 1700645325.549067608,16193740
110, 28, b, 4, 1700645325.528559112, 1700645325.551696341,23137229
111, 29, a, 6, 1700645325.562685077, 1700645325.569054566,6369489
112, 29, d, 0, 1700645325.567638395, 1700645325.573273927,5635532
113, 29, c, 2, 1700645325.567859983, 1700645325.578060574,10200591
114, 29, b, 4, 1700645325.562951941, 1700645325.580662111,17710170
115, 30, a, 6, 1700645325.597260531, 1700645325.608567374,11306843
116, 30, d, 0, 1700645325.603270495, 1700645325.611400271,8129776
117, 30, c, 2, 1700645325.603565640, 1700645325.613466084,9900444
118, 30, b, 4, 1700645325.597462945, 1700645325.614371188,16908243
119, 31, a, 6, 1700645325.631807672, 1700645325.639920444,8112772
120, 31, d, 0, 1700645325.637768141, 1700645325.642807949,5039808
121, 31, c, 2, 1700645325.637944420, 1700645325.643803062,5858642
122, 31, b, 4, 1700645325.632058993, 1700645325.644762795,12703802
123, 32, a, 6, 1700645325.666293075, 1700645325.676175129,9882054
124, 32, d, 0, 1700645325.672610329, 1700645325.677144419,4534090
125, 32, c, 2, 1700645325.672886023, 1700645325.680128986,7242963
126, 32, b, 4, 1700645325.666677529, 1700645325.683587590,16910061
127, 33, a, 6, 1700645325.700761475, 1700645325.710430378,9668903
128, 33, d, 0, 1700645325.707634293, 1700645325.713160422,5526129
129, 33, c, 2, 1700645325.707984728, 1700645325.717799367,9814639
130, 33, b, 4, 1700645325.701132452, 1700645325.721827265,20694813
131, 34, a, 6, 1700645325.735249610, 1700645325.746554117,11304507
132, 34, d, 0, 1700645325.742748185, 1700645325.750551059,7802874
133, 34, c, 2, 1700645325.743097420, 1700645325.753947077,10849657
134, 34, b, 4, 1700645325.735586929, 1700645325.756242603,20655674
135, 35, b, 4, 1700645325.769968006, 1700645325.771918667,1950661
136, 35, a, 6, 1700645325.769746258, 1700645325.774893675,5147417
137, 35, d, 0, 1700645325.777303602, 1700645325.782232757,4929155
138, 35, c, 2, 1700645325.777592539, 1700645325.784478933,6886394
139, 36, a, 6, 1700645325.804293454, 1700645325.810694835,6401381
140, 36, b, 4, 1700645325.804497112, 1700645325.815503896,11006784
141, 36, d, 0, 1700645325.812036901, 1700645325.818514111,6477210
142, 36, c, 2, 1700645325.812310478, 1700645325.821519973,9209495
143, 37, a, 6, 1700645325.838771442, 1700645325.847675475,8904033
144, 37, b, 4, 1700645325.839066022, 1700645325.848369145,9303123
145, 37, d, 0, 1700645325.846943012, 1700645325.852792811,5849799
146, 37, c, 2, 1700645325.847162061, 1700645325.857819449,10657388
147, 38, a, 6, 1700645325.873358539, 1700645325.882613291,9254752
148, 38, d, 0, 1700645325.881375323, 1700645325.885476204,4100881
149, 38, c, 2, 1700645325.881569275, 1700645325.888535472,6966197
150, 38, b, 4, 1700645325.873661938, 1700645325.892172283,18510345
151, 39, b, 4, 1700645325.908017259, 1700645325.909320614,1303355
152, 39, a, 6, 1700645325.907810877, 1700645325.914863053,7052176
153, 39, d, 0, 1700645325.915769145, 1700645325.920993308,5224163
154, 39, c, 2, 1700645325.916028408, 1700645325.925101480,9073072
155, 40, b, 4, 1700645325.942402926, 1700645325.944968509,2565583
156, 40, a, 6, 1700645325.942281392, 1700645325.951252048,8970656
157, 40, d, 0, 1700645325.950623531, 1700645325.954328570,3705039
158, 40, c, 2, 1700645325.950760666, 1700645325.956924100,6163434
159, 41, a, 6, 1700645325.976917860, 1700645325.992075927,15158067
160, 41, d, 0, 1700645325.986823254, 1700645325.995927746,9104492
161, 41, c, 2, 1700645325.987134383, 1700645325.999040090,11905707
162, 41, b, 4, 1700645325.977258650, 1700645326.3128837,25870187
163, 42, a, 6, 1700645326.11484120, 1700645326.20972842,9488722
164, 42, b, 4, 1700645326.11896340, 1700645326.24522157,12625817
165, 42, d, 0, 1700645326.21939446, 1700645326.27885463,5946017
166, 42, c, 2, 1700645326.22137037, 1700645326.30739603,8602566
167, 43, b, 4, 1700645326.46390669, 1700645326.49858520,3467851
168, 43, a, 6, 1700645326.46039876, 1700645326.57902034,11862158
169, 43, d, 0, 1700645326.56456659, 1700645326.61247663,4791004
170, 43, c, 2, 1700645326.56722210, 1700645326.63540941,6818731
171, 44, b, 4, 1700645326.80849772, 1700645326.84688164,3838392
172, 44, a, 6, 1700645326.80576510, 1700645326.93043399,12466889
173, 44, d, 0, 1700645326.92080263, 1700645326.94407810,2327547
174, 44, c, 2, 1700645326.92214105, 1700645326.94837173,2623068
175, 51, d, 0, 1700645326.335150256, 1700645326.338465934,3315678
176, 51, c, 2, 1700645326.334744668, 1700645326.339473090,4728422
177, 51, b, 4, 1700645326.323213674, 1700645326.340248336,17034662
178, 51, a, 6, 1700645326.322318785, 1700645326.345649711,23330926
179, 52, a, 6, 1700645326.357188052, 1700645326.360896936,3708884
180, 52, b, 4, 1700645326.357629224, 1700645326.362431960,4802736
181, 52, d, 0, 1700645326.369912735, 1700645326.373614150,3701415
182, 52, c, 2, 1700645326.369681365, 1700645326.374179153,4497788
183, 53, a, 6, 1700645326.391794002, 1700645326.405147866,13353864
184, 53, b, 4, 1700645326.392270390, 1700645326.408125351,15854961
185, 53, d, 0, 1700645326.404991861, 1700645326.408603534,3611673
186, 53, c, 2, 1700645326.404781821, 1700645326.410916142,6134321
187, 54, a, 6, 1700645326.426249735, 1700645326.437823179,11573444
188, 54, b, 4, 1700645326.427542795, 1700645326.442238524,14695729
189, 54, d, 0, 1700645326.440187516, 1700645326.443923997,3736481
190, 54, c, 2, 1700645326.440000436, 1700645326.444275056,4274620
191, 55, a, 6, 1700645326.460811092, 1700645326.469524966,8713874
192, 55, b, 4, 1700645326.462153630, 1700645326.470635107,8481477
193, 55, d, 0, 1700645326.475135266, 1700645326.478549098,3413832
194, 55, c, 2, 1700645326.474804992, 1700645326.481616427,6811435
195, 56, a, 6, 1700645326.495319345, 1700645326.503316479,7997134
196, 56, b, 4, 1700645326.496491107, 1700645326.504531814,8040707
197, 56, d, 0, 1700645326.509892288, 1700645326.514890201,4997913
198, 56, c, 2, 1700645326.509611568, 1700645326.519778722,10167154
199, 57, a, 6, 1700645326.529802884, 1700645326.538996500,9193616
200, 57, b, 4, 1700645326.531202346, 1700645326.543484912,12282566
201, 57, d, 0, 1700645326.544490682, 1700645326.545769370,1278688
202, 57, c, 2, 1700645326.544253658, 1700645326.548038932,3785274
203, 58, a, 6, 1700645326.564361332, 1700645326.569220294,4858962
204, 58, b, 4, 1700645326.565728088, 1700645326.570290882,4562794
205, 58, d, 0, 1700645326.579090593, 1700645326.582523188,3432595
206, 58, c, 2, 1700645326.578818553, 1700645326.585586899,6768346
207, 59, a, 6, 1700645326.599034690, 1700645326.604740215,5705525
208, 59, b, 4, 1700645326.600063442, 1700645326.605663166,5599724
209, 59, d, 0, 1700645326.613976503, 1700645326.618936735,4960232
210, 59, c, 2, 1700645326.613760559, 1700645326.622387124,8626565
211, 60, a, 6, 1700645326.633481724, 1700645326.641562755,8081031
212, 60, b, 4, 1700645326.634752621, 1700645326.642438750,7686129
213, 60, d, 0, 1700645326.648668379, 1700645326.651512833,2844454
214, 60, c, 2, 1700645326.648448512, 1700645326.652472781,4024269
215, 61, a, 6, 1700645326.667976055, 1700645326.673770418,5794363
